"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc","temporality"
"675","TD_443_341",1295,2,"Im singing xxx","2","m","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"676","VI_008_707",1263,1,"low thats low","1","low","low","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"677","VI_012_562",130,1,"there we go thats what Im talking about","3","go","go","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"678","VI_012_562",1008,1,"Im gonna eat it =gobbles","2","m","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"displaced"
"679","VI_014_242",217,1,"down you go Ben","3","go","go","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"680","TD_464_188",212,1,"I do not want to be splashed","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"displaced"
"681","VI_014_242",198,1,"xxx not playing in my dessert","3","playing","play","VERB","VBG","Tense=Pres|VerbForm=Part","0","root",NA,NA,"uncategorized"
"682","TD_467_433",584,1,"you know what","2","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"683","VI_033_820",1931,1,"oh I was like hes like a famous person","3","was","be","AUX","VBD","Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin","5","cop",NA,NA,"displaced"
"684","TD_448_304",226,1,"oh he just she just likes the","6","likes","like","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"685","TD_436_678",1853,1,"but they used","3","used","use","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","displaced"
"686","VI_007_204",199,1,"whered she go","1","whered","where","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"687","TD_436_678",1178,1,"wheres Janeys piggy bank","1","wheres","where","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"688","VI_037_868",285,1,"did you put the hat on your head","1","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","3","aux",NA,NA,"displaced"
"689","TD_444_402",189,1,"I mean uh well just make it work","2","mean","mean","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"690","TD_463_254",611,1,"well have to listen","2","have","have","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"691","VI_005_411",1202,1,"um when I go take him to bed you should go ahead and hop in the shower","4","go","go","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","5","advcl",NA,NA,"present"
"692","VI_005_263",954,1,"while this one here is","5","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"693","VI_014_242",271,1,"<thats what youre gonna tell> = laughs","2","thats","that","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"694","VI_002_336",383,1,"settle down","1","settle","settle","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"695","TD_477_217",652,1,"are you my","1","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","cop",NA,NA,"present"
"696","VI_001_676",2117,1,"that would be best if xxx","2","would","would","AUX","MD","VerbForm=Fin","4","aux",NA,NA,"displaced"
"697","VI_033_820",1495,1,"so put your listen now were down to the last book okay","2","put","put","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"698","VI_003_405",1549,1,"I dont want to xxx","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,"SpaceAfter=No","displaced"
"699","VI_047_440",623,1,"yall moved to Germantown right","2","moved","move","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"700","TD_449_716",406,1,"xxx lets see lets see how about we do xxx","3","see","see","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"701","VI_033_820",1285,1,"shall we count","1","shall","shall","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"702","VI_008_707",1236,1,"can you tell me","1","can","can","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"703","TD_448_304",153,1,"although its not super max xxx","3","s","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","7","cop",NA,NA,"present"
"704","TD_449_716",502,1,"=cries","2","cries","cry","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"705","VI_014_242",398,1,"why dont they xxx","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,"SpaceAfter=No","present"
"706","VI_001_676",362,1,"you ever had one of them","3","had","have","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"707","TD_465_541",101,1,"look","1","look","look","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","uncategorized"
"708","VI_015_195",72,1,"those are Nannys glasses","2","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"709","VI_047_440",137,1,"<we have to sit in our seat to eat> = sings","3","have","have","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"710","TD_443_341",763,1,"well what did you wear when you went outside","3","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","5","aux",NA,NA,"displaced"
"711","TD_477_217",19,1,"<do as Im doing> = sings","2","do","do","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"712","VI_002_336",519,1,"did you see the fish","1","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","3","aux",NA,NA,"displaced"
"713","VI_033_820",87,1,"I didnt realize xxx","2","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","4","aux",NA,"SpaceAfter=No","displaced"
"714","TD_474_966",369,1,"what is that","2","is","be","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"715","TD_464_188",113,1,"they dont","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,"SpaceAfter=No","present"
"716","TD_436_678",1794,1,"stop screaming","1","stop","stop","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"717","TD_449_716",81,1,"and if were very quiet now shell say it right away","3","were","be","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","5","cop",NA,NA,"displaced"
"718","VI_005_263",791,1,"you can sell everything","2","can","can","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"719","TD_445_217",2160,1,"I dont like this","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,"SpaceAfter=No","present"
"720","TD_436_678",863,1,"I wouldnt put your mouth on it","2","would","would","AUX","MD","VerbForm=Fin","4","aux",NA,"SpaceAfter=No","displaced"
"721","TD_445_217",933,1,"let go","1","let","let","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"722","VI_008_707",1186,1,"dont want your beers xxx","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,"SpaceAfter=No","present"
"723","TD_472_829",752,1,"help","1","help","help","VERB","VB","VerbForm=Inf","0","root",NA,"SpacesAfter=\n","uncategorized"
"724","TD_464_188",430,1,"look at monkey","1","look","look","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"725","TD_473_844",482,1,"if you get xxx use it dont you","3","get","get","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","5","advcl",NA,NA,"displaced"
"726","VI_002_336",869,1,"so he looks like his dad","3","looks","look","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"727","TD_436_678",16,1,"well they wanting your Ticketmaster or your blueprint","3","wanting","want","VERB","VBG","VerbForm=Ger","0","root",NA,NA,"present"
"728","VI_005_263",872,1,"should I give him his late meal early xxx","1","should","should","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"729","TD_463_254",696,1,"where is it","2","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","1","cop",NA,NA,"present"
"730","VI_047_440",688,1,"think hell come back","1","think","think","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"731","VI_008_707",731,1,"theres a giant jumparee in my burrow","1","theres","there","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"732","VI_012_562",1047,1,"you could tell he mos he um","2","could","could","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"733","VI_015_195",360,1,"we have like a little little probe sticker","2","have","have","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"734","TD_444_402",26,1,"is she texting me","1","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"735","VI_033_820",925,1,"wanna feel the plants","1","wan","want","VERB","VBP","Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpaceAfter=No","displaced"
"736","VI_033_820",1777,1,"I feel like my face is really I wanna go wash my face and","2","feel","feel","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"737","VI_003_405",1176,1,"lets put your glasses on","2","put","put","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"738","TD_473_844",744,1,"ah can you give Nanny Netty a kiss","2","can","can","AUX","MD","VerbForm=Fin","4","aux",NA,NA,"displaced"
"739","TD_445_217",1469,1,"Courtney honey wheres your shoes","3","wheres","where","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"740","TD_436_678",2074,1,"<me reading this book> = whines","3","reading","read","VERB","VBG","VerbForm=Ger","0","root",NA,NA,"present"
"741","TD_472_829",68,1,"Ill be youre lucky yeah","1","Ill","Ill","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"742","VI_003_405",724,1,"put it xxx","1","put","put","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"743","TD_465_541",22,1,"are you are you gonna take it downstairs for me","1","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","5","aux",NA,NA,"displaced"
"744","VI_005_411",583,1,"youve been so patient","1","youve","youve","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"present"
"745","VI_047_440",206,1,"so I think technically you have to sign for Nora <as well> = laughs","3","think","think","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"746","VI_005_411",1256,1,"<the chimney tops thats where> = sings","4","tops","top","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"747","TD_477_217",490,1,"Ill check on the chair","1","Ill","Ill","AUX","MD","VerbForm=Fin","2","aux",NA,NA,"displaced"
"748","VI_013_206",1976,1,"<Gaga> grandpa hears the birds talking to Georgia","5","hears","hear","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","2","parataxis",NA,NA,"present"
"749","TD_473_844",1051,1,"is there something down there","1","is","be","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"750","VI_012_562",1666,1,"and theres Mama","2","theres","there","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","3","cop",NA,NA,"present"
"751","TD_465_541",482,1,"Mommys gonna wash out her hair","2","gon","go","VERB","VBG","Abbr=Yes|Tense=Pres|VerbForm=Part","0","root",NA,"SpaceAfter=No","displaced"
"752","TD_443_341",594,1,"I mean shes","2","mean","mean","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"753","VI_005_411",1044,1,"goat jumped over the fence of course","2","jumped","jump","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"754","VI_047_440",274,1,"were ready","1","were","be","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","2","cop",NA,NA,"displaced"
"755","TD_444_402",80,1,"we can get some blocks out","2","can","can","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"756","TD_467_433",257,1,"uh what are you doing","3","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","5","aux",NA,NA,"present"
"757","TD_436_678",964,1,"tell Daddy","1","tell","tell","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"758","TD_436_678",1729,1,"I wanna see AlvinandtheChipmunks","2","wan","want","VERB","VBP","Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpaceAfter=No","displaced"
"759","TD_464_188",12,1,"did you give a warning shes being recorded","1","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","3","aux",NA,NA,"displaced"
"760","VI_001_676",940,1,"did you say xxx","1","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","3","aux",NA,NA,"displaced"
"761","TD_464_188",644,1,"you have to touch","2","have","have","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"762","VI_004_415",47,2,"Im gonna put my guitar up","2","m","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"displaced"
"763","TD_467_433",575,1,"because I was like we have","3","was","be","VERB","VBD","Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"764","VI_003_405",514,1,"thats the best huh","2","s","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","cop",NA,NA,"present"
"765","TD_463_254",335,1,"dont know how I feel about that Tess","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,"SpaceAfter=No","present"
"766","TD_477_217",435,1,"shake your bum","1","shake","shake","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"767","TD_445_217",510,1,"well and they dont even o","4","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","7","aux",NA,"SpaceAfter=No","present"
"768","VI_013_206",1567,1,"can you say bye bye","1","can","can","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"769","VI_037_868",204,1,"he calls","2","calls","call","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"770","TD_473_844",1125,1,"oh youve still got it","4","got","get","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"771","VI_007_204",229,1,"ah what are you doing","3","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","5","aux",NA,NA,"present"
"772","TD_444_402",483,1,"are you gonna sell the house","1","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"displaced"
"773","TD_477_217",72,1,"yeah its in the building where Jeff works","8","works","work","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","acl:relcl",NA,"SpacesAfter=\n","present"
"774","TD_443_341",1226,1,"but its better","3","s","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"775","TD_463_254",199,1,"I can hear though xxx","2","can","can","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"776","TD_472_829",988,1,"can you say it","1","can","can","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"777","VI_033_820",1159,2,"Im gonna pour the water in","2","m","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"displaced"
"778","VI_012_562",813,1,"oh lets go say hi","2","let","let","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpaceAfter=No","uncategorized"
"779","TD_444_402",3,1,"hang on","1","hang","hang","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"780","TD_445_217",218,1,"because he wants a camp fire","3","wants","want","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"781","TD_436_678",1897,1,"Ive only seen him like","2","ve","have","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"present"
"782","VI_005_263",174,1,"hey lets go","3","go","go","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"783","VI_033_820",1000,1,"da da du du the drums","4","du","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","6","cop",NA,NA,"present"
"784","VI_004_415",99,1,"dont bite Mama","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,"SpaceAfter=No","present"
"785","VI_033_820",2024,1,"come out","1","come","come","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"786","VI_003_405",748,1,"stop","1","stop","stop","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","uncategorized"
"787","VI_008_707",1839,1,"so and then he goes","5","goes","go","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","1","conj",NA,"SpacesAfter=\n","present"
"788","VI_047_440",611,1,"oh thats funny","3","s","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"789","VI_008_707",1813,1,"did you throw your milk","1","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","3","aux",NA,NA,"displaced"
"790","TD_436_678",1060,1,"why are you in trouble","2","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","5","cop",NA,NA,"present"
"791","TD_473_844",359,1,"shouldnt it have gone off twenty minutes or so ago","1","should","should","AUX","MD","VerbForm=Fin","5","aux",NA,"SpaceAfter=No","displaced"
"792","VI_008_707",752,1,"but just as she was about to slink inside","5","was","be","AUX","VBD","Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin","6","cop",NA,NA,"displaced"
"793","TD_463_254",706,1,"what do you think","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"present"
"794","VI_012_562",121,1,"and then you hold on to one","4","hold","hold","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"795","TD_464_188",426,1,"hey no you cant have a birthday","5","have","have","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"796","VI_033_820",1468,1,"theres the tiger","1","theres","there","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","3","cop",NA,NA,"present"
"797","TD_474_966",175,1,"oh much better thank you","4","thank","thank","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"798","TD_448_304",400,1,"you wanna talk about constitution day","2","wan","want","VERB","VBP","Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpaceAfter=No","displaced"
"799","VI_007_204",172,1,"of him catching the fish","3","catching","catch","VERB","VBG","VerbForm=Ger","2","acl",NA,NA,"present"
"800","VI_003_405",166,1,"what are you doing xxx","2","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"present"
"801","TD_463_254",532,1,"so you havent had a baby in a while","4","had","have","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"802","TD_465_541",270,1,"spiders are scary","2","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","cop",NA,NA,"present"
"803","VI_003_405",1218,1,"hows that","1","hows","how","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"804","TD_445_217",137,1,"there you go","3","go","go","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"805","TD_472_829",196,1,"theyre at the farm","1","theyre","theyre","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"806","TD_472_829",609,1,"<ere> there we go","6","go","go","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"807","TD_465_541",279,1,"what else is there","3","is","be","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"808","VI_033_820",1612,1,"were going to set it on the stool over there and put it back on after nap","1","were","be","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","2","aux",NA,NA,"displaced"
"809","VI_001_676",1732,1,"I drove xxx","2","drove","drive","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"810","VI_001_676",261,1,"I almost did get xxx up","3","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","4","aux",NA,NA,"displaced"
"811","VI_005_411",34,1,"hes intrigued but not","1","hes","he","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","2","aux",NA,NA,"present"
"812","TD_463_254",42,1,"hes looking at you guys","2","looking","look","VERB","VBG","VerbForm=Ger","1","acl",NA,NA,"present"
"813","TD_467_433",625,1,"do you wanna use xxx today","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"displaced"
"814","VI_003_405",1375,1,"<where I go> = sings","4","go","go","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpaceAfter=No","present"
"815","VI_012_562",1158,1,"and I like tried helping him through the motions of it like thinking maybe it was just new and","3","like","like","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","19","conj",NA,NA,"present"
"816","VI_001_676",464,1,"xxx me the shoes last night","4","shoes","shoe","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"817","TD_464_188",32,1,"she goes outside for the most part","2","goes","go","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"818","TD_474_966",359,1,"what shape is that","3","is","be","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"819","TD_444_402",279,1,"donny can help","2","can","can","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"820","TD_477_217",223,1,"pepper oh lets get her a binkyc","4","get","get","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"821","VI_012_562",190,1,"stop","1","stop","stop","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","uncategorized"
"822","TD_475_481",4,1,"you shop for bread","2","shop","shop","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"823","VI_047_440",66,1,"he looks like a cheetah","2","looks","look","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"824","VI_047_440",49,1,"I think Im gonna take her sweater off","2","think","think","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"825","VI_015_195",538,1,"is she","1","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"826","VI_003_405",1215,1,"then I will get them with this towel","3","will","will","AUX","MD","VerbForm=Fin","4","aux",NA,NA,"displaced"
"827","VI_001_676",1984,1,"oh so I miss this","4","miss","miss","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"828","VI_033_820",2030,1,"there we go","3","go","go","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"829","TD_448_304",372,1,"I mean Granny was here Christmas morning last year too","2","mean","mean","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"830","VI_012_562",618,1,"what do you think Whitman wants to play with down here","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"present"
"831","TD_467_433",172,1,"why would Jasper be the captain of the car","2","would","would","AUX","MD","VerbForm=Fin","6","aux",NA,NA,"displaced"
"832","VI_014_242",323,1,"then you pull down in the front","3","pull","pull","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"833","TD_436_678",1448,1,"oh youre done","3","done","do","VERB","VBN","Tense=Past|VerbForm=Part","0","root",NA,"SpacesAfter=\n","displaced"
"834","VI_014_242",207,1,"come on Max","1","come","come","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"835","TD_472_829",809,1,"cant hear when its raining","2","hear","hear","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"836","VI_005_411",607,1,"rain rain go away come again another day","3","go","go","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"837","VI_001_676",1080,1,"I think Im gonna um","2","think","think","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"838","VI_001_676",1390,1,"tell Grams Grams Nana and Papaw thank you","1","tell","tell","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"839","TD_464_188",441,1,"we had to","2","had","have","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"840","VI_047_440",95,1,"I hold you","2","hold","hold","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"841","TD_473_844",725,1,"not sing mister maker","2","sing","se","VERB","VBG","VerbForm=Ger","0","root",NA,NA,"present"
"842","TD_463_254",668,1,"I know Bubba I know come on","2","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"843","VI_015_195",499,1,"yeah those are your toys","3","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","5","cop",NA,NA,"present"
"844","VI_005_263",957,1,"is pretty well nasty xxx","1","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","cop",NA,NA,"present"
"845","VI_001_676",190,1,"you gotta put that back on","2","got","get","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,"SpaceAfter=No","displaced"
